"subject" "activity" "signal" "axial" "mean" "std"
"3153" "22" "laying" "fBodyGyro" "Z" -0.942570240416667 -0.936965638611111
"3154" "22" "laying" "tBodyAcc" "X" 0.279959721194444 -0.947735251944444
"3155" "22" "laying" "tBodyAcc" "Y" -0.0142629864502778 -0.913276301666667
"3156" "22" "laying" "tBodyAcc" "Z" -0.110800924652778 -0.942945807916667
"3157" "22" "laying" "tBodyAccJerk" "X" 0.0752202242222222 -0.970355191527778
"3158" "22" "laying" "tBodyAccJerk" "Y" 0.00459834754236111 -0.955151526805556
"3159" "22" "laying" "tBodyAccJerk" "Z" -0.00467438744166667 -0.974527011944444
"3160" "22" "laying" "tBodyGyro" "X" -0.0208311371125 -0.956641905833333
"3161" "22" "laying" "tBodyGyro" "Y" -0.09257231175 -0.9618849625
"3162" "22" "laying" "tBodyGyro" "Z" 0.145003879319444 -0.933251870694444
"3163" "22" "laying" "tBodyGyroJerk" "X" -0.100203934722222 -0.972092602916667
"3164" "22" "laying" "tBodyGyroJerk" "Y" -0.037608730565 -0.980484171388889
"3165" "22" "laying" "tBodyGyroJerk" "Z" -0.0702723568194445 -0.978636301805555
"3166" "22" "laying" "tGravityAcc" "X" -0.418494577083333 -0.928781249027778
"3167" "22" "laying" "tGravityAcc" "Y" 0.632484075694444 -0.958826938556944
"3168" "22" "laying" "tGravityAcc" "Z" 0.771903907083333 -0.952435389166667
"3169" "23" "Walking" "fBodyAcc" "X" -0.275404187920339 -0.329807279830508
"3170" "23" "Walking" "fBodyAcc" "Y" -0.0724367317966102 -0.202524061966102
"3171" "23" "Walking" "fBodyAcc" "Z" 0.0814081078542373 0.1161434407
"3172" "23" "Walking" "fBodyAccJerk" "X" -0.290410454881356 -0.235172990305085
"3173" "23" "Walking" "fBodyAccJerk" "Y" -0.155488720747458 -0.0609753095355932
"3174" "23" "Walking" "fBodyAccJerk" "Z" -0.0572021324745763 -0.00623647528983051
"3175" "23" "Walking" "fBodyGyro" "X" -0.337619203050847 -0.545051691694915
"3176" "23" "Walking" "fBodyGyro" "Y" 0.195569461920339 0.286581518449153
"3177" "23" "Walking" "fBodyGyro" "Z" -0.194970369294915 -0.287820868152542
"3178" "23" "Walking" "tBodyAcc" "X" 0.273211884237288 -0.313521773389831
"3179" "23" "Walking" "tBodyAcc" "Y" -0.0183618711932203 -0.119020586510678
"3180" "23" "Walking" "tBodyAcc" "Z" -0.113382994084746 0.164220685383051
"3181" "23" "Walking" "tBodyAccJerk" "X" 0.0987319085964407 -0.229328122305085
"3182" "23" "Walking" "tBodyAccJerk" "Y" 0.0148955926864407 -0.0805017337711864
"3183" "23" "Walking" "tBodyAccJerk" "Z" -0.00190810641525424 -0.0293115056033898
"3184" "23" "Walking" "tBodyGyro" "X" -0.0631156870355932 -0.494322648644068
"3185" "23" "Walking" "tBodyGyro" "Y" -0.0640197920966102 0.25945722920339
"3186" "23" "Walking" "tBodyGyro" "Z" 0.10770045065339 -0.209634887972881
"3187" "23" "Walking" "tBodyGyroJerk" "X" -0.0578128239067797 -0.363969434576271
"3188" "23" "Walking" "tBodyGyroJerk" "Y" -0.0516704755661017 0.295945926186441
"3189" "23" "Walking" "tBodyGyroJerk" "Z" -0.0903002524369492 -0.374456768135593
"3190" "23" "Walking" "tGravityAcc" "X" 0.939809688644068 -0.977230903898305
"3191" "23" "Walking" "tGravityAcc" "Y" -0.16176137 -0.966550706949153
"3192" "23" "Walking" "tGravityAcc" "Z" -0.160763360338983 -0.932981341864407
"3193" "23" "Walking_upstairs" "fBodyAcc" "X" -0.272605689568627 -0.234309548019608
"3194" "23" "Walking_upstairs" "fBodyAcc" "Y" -0.0769773944803922 0.0380597405498039
"3195" "23" "Walking_upstairs" "fBodyAcc" "Z" -0.070577489272549 0.104508755759412
"3196" "23" "Walking_upstairs" "fBodyAccJerk" "X" -0.365642513176471 -0.424877553333333
"3197" "23" "Walking_upstairs" "fBodyAccJerk" "Y" -0.326236287627451 -0.380894442941176
"3198" "23" "Walking_upstairs" "fBodyAccJerk" "Z" -0.346605238039216 -0.46895638372549
"3199" "23" "Walking_upstairs" "fBodyGyro" "X" -0.430239229235294 -0.590430783921569
"3200" "23" "Walking_upstairs" "fBodyGyro" "Y" -0.290447408901961 -0.301619977058824
"3201" "23" "Walking_upstairs" "fBodyGyro" "Z" -0.163001294113725 -0.0822521122215686
"3202" "23" "Walking_upstairs" "tBodyAcc" "X" 0.249995171031373 -0.243887818513725
"3203" "23" "Walking_upstairs" "tBodyAcc" "Y" -0.0323844029237255 0.0448435785868627
"3204" "23" "Walking_upstairs" "tBodyAcc" "Z" -0.126890616782353 0.10080118935098
"3205" "23" "Walking_upstairs" "tBodyAccJerk" "X" 0.0723649984647059 -0.365398622764706
"3206" "23" "Walking_upstairs" "tBodyAccJerk" "Y" 0.039986286827451 -0.328225031
"3207" "23" "Walking_upstairs" "tBodyAccJerk" "Z" 0.0159234167843137 -0.408094020392157
"3208" "23" "Walking_upstairs" "tBodyGyro" "X" 0.0957940245941176 -0.550664576666667
"3209" "23" "Walking_upstairs" "tBodyGyro" "Y" -0.111564389137255 -0.293681861176471
"3210" "23" "Walking_upstairs" "tBodyGyro" "Z" -0.0325557522333333 -0.0317301153392157
"3211" "23" "Walking_upstairs" "tBodyGyroJerk" "X" -0.109913094117647 -0.548318881568627
"3212" "23" "Walking_upstairs" "tBodyGyroJerk" "Y" -0.0523943787039216 -0.493514122352941
"3213" "23" "Walking_upstairs" "tBodyGyroJerk" "Z" -0.0924998531372549 -0.543765425882353
"3214" "23" "Walking_upstairs" "tGravityAcc" "X" 0.843438810196078 -0.933344481568627
"3215" "23" "Walking_upstairs" "tGravityAcc" "Y" -0.214481808235294 -0.910474557058824
"3216" "23" "Walking_upstairs" "tGravityAcc" "Z" -0.35593445 -0.902065910392157
"3217" "23" "Walking_downstairs" "fBodyAcc" "X" 0.205428216353704 -0.0282962478037037
"3218" "23" "Walking_downstairs" "fBodyAcc" "Y" 0.0959432893981482 0.0432283686975926
"3219" "23" "Walking_downstairs" "fBodyAcc" "Z" 0.280518877574074 0.0947940973814815
"3220" "23" "Walking_downstairs" "fBodyAccJerk" "X" 0.201542909494444 0.0819587190574074
"3221" "23" "Walking_downstairs" "fBodyAccJerk" "Y" -0.0724504562777778 -0.177697841296296
"3222" "23" "Walking_downstairs" "fBodyAccJerk" "Z" 0.157775692377778 -0.09851956305
"3223" "23" "Walking_downstairs" "fBodyGyro" "X" -0.214730713222222 -0.482598325037037
"3224" "23" "Walking_downstairs" "fBodyGyro" "Y" 0.328817010088889 0.12605231802963
"3225" "23" "Walking_downstairs" "fBodyGyro" "Z" -0.141266888477778 -0.305896699222222
"3226" "23" "Walking_downstairs" "tBodyAcc" "X" 0.289897411148148 0.0441392843425926
"3227" "23" "Walking_downstairs" "tBodyAcc" "Y" -0.0162111457238889 0.10825903416963
"3228" "23" "Walking_downstairs" "tBodyAcc" "Z" -0.0988123712574074 0.229898742944444
"3229" "23" "Walking_downstairs" "tBodyAccJerk" "X" 0.0578010605648148 0.198947061775926
"3230" "23" "Walking_downstairs" "tBodyAccJerk" "Y" 0.0375005150740741 -0.0883301225796296
"3231" "23" "Walking_downstairs" "tBodyAccJerk" "Z" -0.000982717101851849 0.0310157077775926
"3232" "23" "Walking_downstairs" "tBodyGyro" "X" -0.0578230190203704 -0.416133032777778
"3233" "23" "Walking_downstairs" "tBodyGyro" "Y" -0.0853077464277778 0.213825552277778
"3234" "23" "Walking_downstairs" "tBodyGyro" "Z" 0.0953602497222222 -0.208702488240741
"3235" "23" "Walking_downstairs" "tBodyGyroJerk" "X" -0.117725824412963 -0.32301569962963
"3236" "23" "Walking_downstairs" "tBodyGyroJerk" "Y" -0.0352891614740741 0.146650121972222
"3237" "23" "Walking_downstairs" "tBodyGyroJerk" "Z" -0.0293255016148148 -0.36786963962963
"3238" "23" "Walking_downstairs" "tGravityAcc" "X" 0.923711401296296 -0.950790837407407
"3239" "23" "Walking_downstairs" "tGravityAcc" "Y" -0.110028841648148 -0.93901254962963
"3240" "23" "Walking_downstairs" "tGravityAcc" "Z" -0.153671532259259 -0.905888257592593
"3241" "23" "sitting" "fBodyAcc" "X" -0.986325670882353 -0.988345258235294
"3242" "23" "sitting" "fBodyAcc" "Y" -0.953460406470588 -0.930781487205882
"3243" "23" "sitting" "fBodyAcc" "Z" -0.942031166764706 -0.896125263911765
"3244" "23" "sitting" "fBodyAccJerk" "X" -0.984550863529412 -0.986019630441176
"3245" "23" "sitting" "fBodyAccJerk" "Y" -0.978136218235294 -0.979564696911765
"3246" "23" "sitting" "fBodyAccJerk" "Z" -0.972656226029412 -0.977936447205882
"3247" "23" "sitting" "fBodyGyro" "X" -0.977149986617647 -0.981523241176471
"3248" "23" "sitting" "fBodyGyro" "Y" -0.957920288823529 -0.943733421029412
"3249" "23" "sitting" "fBodyGyro" "Z" -0.965428833529412 -0.961914054264706
"3250" "23" "sitting" "tBodyAcc" "X" 0.273351251617647 -0.987607636617647
"3251" "23" "sitting" "tBodyAcc" "Y" -0.0133945015676471 -0.934933559264706
"3252" "23" "sitting" "tBodyAcc" "Z" -0.103808679294118 -0.905584390323529
"3253" "23" "sitting" "tBodyAccJerk" "X" 0.0770022352205882 -0.984561803823529
"3254" "23" "sitting" "tBodyAccJerk" "Y" 0.0101351394211029 -0.978045837794118
"3255" "23" "sitting" "tBodyAccJerk" "Z" -0.00148823351367647 -0.975978995
"3256" "23" "sitting" "tBodyGyro" "X" -0.0472583464367647 -0.980363734264706
"3257" "23" "sitting" "tBodyGyro" "Y" -0.0684325551029412 -0.948109526029412
"3258" "23" "sitting" "tBodyGyro" "Z" 0.0645673209117647 -0.9597186325
"3259" "23" "sitting" "tBodyGyroJerk" "X" -0.0967422192647059 -0.987084633970588
"3260" "23" "sitting" "tBodyGyroJerk" "Y" -0.0434602554691176 -0.980727445294118
"3261" "23" "sitting" "tBodyGyroJerk" "Z" -0.0485561086867647 -0.988130142058824
"3262" "23" "sitting" "tGravityAcc" "X" 0.936509242941176 -0.984536722205882
"3263" "23" "sitting" "tGravityAcc" "Y" 0.1217510625 -0.960917426323529
"3264" "23" "sitting" "tGravityAcc" "Z" 0.0630111556279412 -0.923953600294118
"3265" "23" "standing" "fBodyAcc" "X" -0.983627197058824 -0.986333385588235
"3266" "23" "standing" "fBodyAcc" "Y" -0.962831825294118 -0.958042411176471
"3267" "23" "standing" "fBodyAcc" "Z" -0.945170568823529 -0.926110099117647
"3268" "23" "standing" "fBodyAccJerk" "X" -0.983283252058823 -0.984531642205882
"3269" "23" "standing" "fBodyAccJerk" "Y" -0.975176561617647 -0.977157997794118
"3270" "23" "standing" "fBodyAccJerk" "Z" -0.969610229705882 -0.976241315882353
"3271" "23" "standing" "fBodyGyro" "X" -0.947510436323529 -0.941698515588235
"3272" "23" "standing" "fBodyGyro" "Y" -0.952781164558824 -0.945871186029412
"3273" "23" "standing" "fBodyGyro" "Z" -0.967939565 -0.9642499225
"3274" "23" "standing" "tBodyAcc" "X" 0.277899323235294 -0.985421519558824
"3275" "23" "standing" "tBodyAcc" "Y" -0.0177475547867647 -0.9584444925
"3276" "23" "standing" "tBodyAcc" "Z" -0.1105970177575 -0.929409745147059
"3277" "23" "standing" "tBodyAccJerk" "X" 0.0750206478676471 -0.983141958970588
"3278" "23" "standing" "tBodyAccJerk" "Y" 0.0105861517936765 -0.975219983676471
"3279" "23" "standing" "tBodyAccJerk" "Z" -0.00529260911370588 -0.973595215441176
"3280" "23" "standing" "tBodyGyro" "X" -0.0327397745133823 -0.942011240294118
"3281" "23" "standing" "tBodyGyro" "Y" -0.0652264793213235 -0.948074760882353
"3282" "23" "standing" "tBodyGyro" "Z" 0.0816888999117647 -0.962389689411765
"3283" "23" "standing" "tBodyGyroJerk" "X" -0.0981481050441177 -0.972770702058824
"3284" "23" "standing" "tBodyGyroJerk" "Y" -0.0416774165735294 -0.972509523235294
"3285" "23" "standing" "tBodyGyroJerk" "Z" -0.0548226277867647 -0.984654516470588
"3286" "23" "standing" "tGravityAcc" "X" 0.919857125882353 -0.984610385
"3287" "23" "standing" "tGravityAcc" "Y" -0.117401359697059 -0.984818648823529
"3288" "23" "standing" "tGravityAcc" "Z" -0.223631180906765 -0.947199734411765
"3289" "23" "laying" "fBodyAcc" "X" -0.970037238333333 -0.952410957638889
"3290" "23" "laying" "fBodyAcc" "Y" -0.982072295833333 -0.974304149166667
"3291" "23" "laying" "fBodyAcc" "Z" -0.977515213888889 -0.972261283055556
"3292" "23" "laying" "fBodyAccJerk" "X" -0.986204659166667 -0.987840852638889
"3293" "23" "laying" "fBodyAccJerk" "Y" -0.988230264166667 -0.989995616944444
"3294" "23" "laying" "fBodyAccJerk" "Z" -0.982415511805556 -0.985502011944444
"3295" "23" "laying" "fBodyGyro" "X" -0.979676078055556 -0.982665212638889
"3296" "23" "laying" "fBodyGyro" "Y" -0.96846913625 -0.954997309583333
"3297" "23" "laying" "fBodyGyro" "Z" -0.984238807777778 -0.98531784125
"3298" "23" "laying" "tBodyAcc" "X" 0.274038007986111 -0.956756363194444
"3299" "23" "laying" "tBodyAcc" "Y" -0.0216553835833333 -0.976309827361111
"3300" "23" "laying" "tBodyAcc" "Z" -0.104256776291667 -0.973223495416667
"3301" "23" "laying" "tBodyAccJerk" "X" 0.0831787608333333 -0.986360446805556
"3302" "23" "laying" "tBodyAccJerk" "Y" 0.01535144005125 -0.988611616666667
"3303" "23" "laying" "tBodyAccJerk" "Z" -0.00628235060277778 -0.984663476666667
"3304" "23" "laying" "tBodyGyro" "X" -0.0113399724663889 -0.981849400972222
"3305" "23" "laying" "tBodyGyro" "Y" -0.105052917 -0.959195236388889
"3306" "23" "laying" "tBodyGyro" "Z" 0.111078594708333 -0.983920132638889
"3307" "23" "laying" "tBodyGyroJerk" "X" -0.102024922819444 -0.985027850416667
"3308" "23" "laying" "tBodyGyroJerk" "Y" -0.0372449750569444 -0.979427763472222
"3309" "23" "laying" "tBodyGyroJerk" "Z" -0.0621991626111111 -0.994908984861111
"3310" "23" "laying" "tGravityAcc" "X" -0.391564962777778 -0.947948758194444
"3311" "23" "laying" "tGravityAcc" "Y" 0.438434067361111 -0.982794562916667
"3312" "23" "laying" "tGravityAcc" "Z" 0.918782825277778 -0.976780462083333
"3313" "24" "Walking" "fBodyAcc" "X" -0.492419802586207 -0.462733639137931
"3314" "24" "Walking" "fBodyAcc" "Y" -0.203193741396552 -0.182766476862069
"3315" "24" "Walking" "fBodyAcc" "Z" -0.344493013448276 -0.314646918448276
"3316" "24" "Walking" "fBodyAccJerk" "X" -0.509628168793103 -0.507640734482759
"3317" "24" "Walking" "fBodyAccJerk" "Y" -0.352829307068966 -0.294353545672414
"3318" "24" "Walking" "fBodyAccJerk" "Z" -0.469920224310345 -0.511115619482759
"3319" "24" "Walking" "fBodyGyro" "X" -0.468295081206897 -0.616915839310345
"3320" "24" "Walking" "fBodyGyro" "Y" -0.479841432931034 -0.495896271896552
"3321" "24" "Walking" "fBodyGyro" "Z" -0.39144792137931 -0.453337858448276
"3322" "24" "Walking" "tBodyAcc" "X" 0.276980816034483 -0.47076236637931
"3323" "24" "Walking" "tBodyAcc" "Y" -0.0225446400534483 -0.154127498163793
"3324" "24" "Walking" "tBodyAcc" "Z" -0.110595952913793 -0.288840016206897
"3325" "24" "Walking" "tBodyAccJerk" "X" 0.0731938975362069 -0.485863255344828
"3326" "24" "Walking" "tBodyAccJerk" "Y" 0.0121254591034483 -0.302220161206897
"3327" "24" "Walking" "tBodyAccJerk" "Z" -0.0116401387758621 -0.491189466034483
"3328" "24" "Walking" "tBodyGyro" "X" -0.0545126870724138 -0.580597373275862
"3329" "24" "Walking" "tBodyGyro" "Y" -0.0658435879913793 -0.487166280172414
"3330" "24" "Walking" "tBodyGyro" "Z" 0.0972006320344828 -0.396154003275862
"3331" "24" "Walking" "tBodyGyroJerk" "X" -0.0625311679982759 -0.490773455517241
"3332" "24" "Walking" "tBodyGyroJerk" "Y" -0.0502895008551724 -0.514246569655172
"3333" "24" "Walking" "tBodyGyroJerk" "Z" -0.0739835516362069 -0.557968202931034
"3334" "24" "Walking" "tGravityAcc" "X" 0.95970108137931 -0.983132400344828
"3335" "24" "Walking" "tGravityAcc" "Y" -0.115116241810345 -0.962578844310345
"3336" "24" "Walking" "tGravityAcc" "Z" -0.140910029827586 -0.962822966551724
"3337" "24" "Walking_upstairs" "fBodyAcc" "X" -0.395790553898305 -0.326165553050847
"3338" "24" "Walking_upstairs" "fBodyAcc" "Y" -0.252412541966102 -0.107787679328814
"3339" "24" "Walking_upstairs" "fBodyAcc" "Z" -0.312792211016949 -0.28314344338983
"3340" "24" "Walking_upstairs" "fBodyAccJerk" "X" -0.515644617288136 -0.527104719152542
"3341" "24" "Walking_upstairs" "fBodyAccJerk" "Y" -0.527604243559322 -0.535843319152542
"3342" "24" "Walking_upstairs" "fBodyAccJerk" "Z" -0.48339098779661 -0.562727123050847
"3343" "24" "Walking_upstairs" "fBodyGyro" "X" -0.503188684915254 -0.602945480677966
"3344" "24" "Walking_upstairs" "fBodyGyro" "Y" -0.546620981186441 -0.586177824237288
"3345" "24" "Walking_upstairs" "fBodyGyro" "Z" -0.372182912033898 -0.311996408983051
"3346" "24" "Walking_upstairs" "tBodyAcc" "X" 0.269881106779661 -0.344399351355932
"3347" "24" "Walking_upstairs" "tBodyAcc" "Y" -0.0251979434569492 -0.116804488966102
"3348" "24" "Walking_upstairs" "tBodyAcc" "Z" -0.114248610966102 -0.255601012881356
"3349" "24" "Walking_upstairs" "tBodyAccJerk" "X" 0.0862310100338983 -0.49876467220339
"3350" "24" "Walking_upstairs" "tBodyAccJerk" "Y" -0.0150816047830508 -0.51522075220339
"3351" "24" "Walking_upstairs" "tBodyAccJerk" "Z" -0.0132353651798305 -0.523807264237288
"3352" "24" "Walking_upstairs" "tBodyGyro" "X" 0.0883163772152542 -0.577426408813559
"3353" "24" "Walking_upstairs" "tBodyGyro" "Y" -0.105932947294915 -0.568534124576271
"3354" "24" "Walking_upstairs" "tBodyGyro" "Z" 0.0248290702830508 -0.27459628379661
"3355" "24" "Walking_upstairs" "tBodyGyroJerk" "X" -0.146800845605424 -0.640489537966102
"3356" "24" "Walking_upstairs" "tBodyGyroJerk" "Y" -0.0317350582050847 -0.646644373728814
"3357" "24" "Walking_upstairs" "tBodyGyroJerk" "Z" -0.0498427228983051 -0.648975330847458
"3358" "24" "Walking_upstairs" "tGravityAcc" "X" 0.906369500508475 -0.962190567457627
"3359" "24" "Walking_upstairs" "tGravityAcc" "Y" -0.237498409152542 -0.916690779830509
"3360" "24" "Walking_upstairs" "tGravityAcc" "Z" -0.227134869152542 -0.934952938983051
"3361" "24" "Walking_downstairs" "fBodyAcc" "X" -0.222324293454545 -0.0349085946785455
"3362" "24" "Walking_downstairs" "fBodyAcc" "Y" -0.0861829752472727 -0.169191147529091
"3363" "24" "Walking_downstairs" "fBodyAcc" "Z" -0.173825083587273 -0.291553822381818
"3364" "24" "Walking_downstairs" "fBodyAccJerk" "X" -0.376175794909091 -0.355930598
"3365" "24" "Walking_downstairs" "fBodyAccJerk" "Y" -0.2258243574 -0.163626807636364
"3366" "24" "Walking_downstairs" "fBodyAccJerk" "Z" -0.250000183381818 -0.328569968545455
"3367" "24" "Walking_downstairs" "fBodyGyro" "X" -0.272469211854545 -0.484894683818182
"3368" "24" "Walking_downstairs" "fBodyGyro" "Y" -0.433475431818182 -0.523412701636364
"3369" "24" "Walking_downstairs" "fBodyGyro" "Z" -0.396286646363636 -0.573281905454545
"3370" "24" "Walking_downstairs" "tBodyAcc" "X" 0.288631208909091 -0.08273248054
"3371" "24" "Walking_downstairs" "tBodyAcc" "Y" -0.0145730348310909 -0.102607326783636
"3372" "24" "Walking_downstairs" "tBodyAcc" "Z" -0.104818820272727 -0.205566380745455
"3373" "24" "Walking_downstairs" "tBodyAccJerk" "X" 0.0802619828545455 -0.337218894
"3374" "24" "Walking_downstairs" "tBodyAccJerk" "Y" -0.00447316273690909 -0.169291887741818
"3375" "24" "Walking_downstairs" "tBodyAccJerk" "Z" -0.00846915857363636 -0.290239376563636
"3376" "24" "Walking_downstairs" "tBodyGyro" "X" -0.0867069010690909 -0.431919067945455
"3377" "24" "Walking_downstairs" "tBodyGyro" "Y" -0.0542300245127273 -0.484673524
"3378" "24" "Walking_downstairs" "tBodyGyro" "Z" 0.111973650603636 -0.491077244909091
"3379" "24" "Walking_downstairs" "tBodyGyroJerk" "X" -0.0914145014654545 -0.358444550225455
"3380" "24" "Walking_downstairs" "tBodyGyroJerk" "Y" -0.0291766311418182 -0.519326735090909
"3381" "24" "Walking_downstairs" "tBodyGyroJerk" "Z" -0.0412055411490909 -0.478690941272727
"3382" "24" "Walking_downstairs" "tGravityAcc" "X" 0.950883416727273 -0.961845327454545
"3383" "24" "Walking_downstairs" "tGravityAcc" "Y" -0.128326710927273 -0.941478979454546
"3384" "24" "Walking_downstairs" "tGravityAcc" "Z" -0.140123155018182 -0.942207718727273
"3385" "24" "sitting" "fBodyAcc" "X" -0.989529506764706 -0.991100005441176
"3386" "24" "sitting" "fBodyAcc" "Y" -0.962773200147059 -0.954998005147059
"3387" "24" "sitting" "fBodyAcc" "Z" -0.966991781176471 -0.954402697794118
"3388" "24" "sitting" "fBodyAccJerk" "X" -0.988857403235294 -0.9892888075
"3389" "24" "sitting" "fBodyAccJerk" "Y" -0.979228238382353 -0.981550132794118
"3390" "24" "sitting" "fBodyAccJerk" "Z" -0.981971300147059 -0.986008449264706
"3391" "24" "sitting" "fBodyGyro" "X" -0.985676523823529 -0.988891551764706
"3392" "24" "sitting" "fBodyGyro" "Y" -0.981200181176471 -0.976252427794118
"3393" "24" "sitting" "fBodyGyro" "Z" -0.974686891029412 -0.972851787647059
"3394" "24" "sitting" "tBodyAcc" "X" 0.273475690147059 -0.990593766617647
"3395" "24" "sitting" "tBodyAcc" "Y" -0.0131255097938235 -0.956255962058824
"3396" "24" "sitting" "tBodyAcc" "Z" -0.103041061426471 -0.957056111470588
"3397" "24" "sitting" "tBodyAccJerk" "X" 0.0763318528529412 -0.988564382205882
"3398" "24" "sitting" "tBodyAccJerk" "Y" 0.00476702575745588 -0.979573678088235
"3399" "24" "sitting" "tBodyAccJerk" "Z" -0.00113300171426471 -0.984662946764706
"3400" "24" "sitting" "tBodyGyro" "X" -0.0356229619955882 -0.988111648676471
"3401" "24" "sitting" "tBodyGyro" "Y" -0.0750132697044118 -0.977954005147059
"3402" "24" "sitting" "tBodyGyro" "Z" 0.0800440230882353 -0.971277654117647
"3403" "24" "sitting" "tBodyGyroJerk" "X" -0.0951782658382353 -0.991442007794118
"3404" "24" "sitting" "tBodyGyroJerk" "Y" -0.040616936 -0.989780810588235
"3405" "24" "sitting" "tBodyGyroJerk" "Z" -0.051596655125 -0.989850160294118
"3406" "24" "sitting" "tGravityAcc" "X" 0.919637604411765 -0.989660149852941
"3407" "24" "sitting" "tGravityAcc" "Y" 0.182254651955882 -0.971692544705882
"3408" "24" "sitting" "tGravityAcc" "Z" 0.109559621020588 -0.963406795735294
"3409" "24" "standing" "fBodyAcc" "X" -0.984183633623188 -0.988851853478261
"3410" "24" "standing" "fBodyAcc" "Y" -0.948970158405797 -0.934454791304348
"3411" "24" "standing" "fBodyAcc" "Z" -0.953817599275362 -0.923802467681159
"3412" "24" "standing" "fBodyAccJerk" "X" -0.98116164057971 -0.981721691014493
"3413" "24" "standing" "fBodyAccJerk" "Y" -0.967720592463768 -0.970228184202899
"3414" "24" "standing" "fBodyAccJerk" "Z" -0.974170468405797 -0.979936740869565
"3415" "24" "standing" "fBodyGyro" "X" -0.958540187246377 -0.961885695217391
"3416" "24" "standing" "fBodyGyro" "Y" -0.970426493768116 -0.965798055507246
"3417" "24" "standing" "fBodyGyro" "Z" -0.970133388405797 -0.972688652173913
"3418" "24" "standing" "tBodyAcc" "X" 0.280348883913043 -0.98725587115942
"3419" "24" "standing" "tBodyAcc" "Y" -0.0144785340348986 -0.936871974347826
"3420" "24" "standing" "tBodyAcc" "Z" -0.108222553855072 -0.930283530144928
"3421" "24" "standing" "tBodyAccJerk" "X" 0.0746177416521739 -0.980573836811594
"3422" "24" "standing" "tBodyAccJerk" "Y" 0.0109839689101449 -0.967745638695652
"3423" "24" "standing" "tBodyAccJerk" "Z" -0.00358774904913043 -0.977716354927536
"3424" "24" "standing" "tBodyGyro" "X" -0.0278611511434783 -0.960738660289855
"3425" "24" "standing" "tBodyGyro" "Y" -0.0692546674492754 -0.967298518695652
"3426" "24" "standing" "tBodyGyro" "Z" 0.077124614942029 -0.969958678115942
"3427" "24" "standing" "tBodyGyroJerk" "X" -0.0991947719855072 -0.975856809130435
"3428" "24" "standing" "tBodyGyroJerk" "Y" -0.0431738608 -0.981983572028985
"3429" "24" "standing" "tBodyGyroJerk" "Z" -0.0517180379565217 -0.983276883478261
"3430" "24" "standing" "tGravityAcc" "X" 0.96644228 -0.992197591884058
"3431" "24" "standing" "tGravityAcc" "Y" -0.145201300942029 -0.968155388695652
"3432" "24" "standing" "tGravityAcc" "Z" -0.0530585403536232 -0.94618494942029
"3433" "24" "laying" "fBodyAcc" "X" -0.975893687083333 -0.965167081805556
"3434" "24" "laying" "fBodyAcc" "Y" -0.980830362083333 -0.984571808472222
"3435" "24" "laying" "fBodyAcc" "Z" -0.976634815694444 -0.973057781805556
"3436" "24" "laying" "fBodyAccJerk" "X" -0.985998546805556 -0.988140517777778
"3437" "24" "laying" "fBodyAccJerk" "Y" -0.982140613888889 -0.984124532361111
"3438" "24" "laying" "fBodyAccJerk" "Z" -0.981549689583333 -0.983185637916667
"3439" "24" "laying" "fBodyGyro" "X" -0.976570564027778 -0.984713284166667
"3440" "24" "laying" "fBodyGyro" "Y" -0.966111980277778 -0.95779294875
"3441" "24" "laying" "fBodyGyro" "Z" -0.981093036111111 -0.983602745694445
"3442" "24" "laying" "tBodyAcc" "X" 0.272850494930556 -0.967984021111111
"3443" "24" "laying" "tBodyAcc" "Y" -0.0173555210111111 -0.983126461944444
"3444" "24" "laying" "tBodyAcc" "Z" -0.107236237236111 -0.973566958888889
"3445" "24" "laying" "tBodyAccJerk" "X" 0.08072123275 -0.98636543375
"3446" "24" "laying" "tBodyAccJerk" "Y" 0.0119819524179167 -0.982430495
"3447" "24" "laying" "tBodyAccJerk" "Z" -0.00589225849902778 -0.983087366805556
"3448" "24" "laying" "tBodyGyro" "X" -0.0143679929444444 -0.982651720138889
"3449" "24" "laying" "tBodyGyro" "Y" -0.0955538053611111 -0.960299550972222
"3450" "24" "laying" "tBodyGyro" "Z" 0.111730746333333 -0.98170136125
"3451" "24" "laying" "tBodyGyroJerk" "X" -0.102813809652778 -0.979865720555556
"3452" "24" "laying" "tBodyGyroJerk" "Y" -0.0382323710416667 -0.978091312777778
"3453" "24" "laying" "tBodyGyroJerk" "Z" -0.0624116966805556 -0.992381595972222
"3454" "24" "laying" "tGravityAcc" "X" -0.359292534027778 -0.960412164305556
"3455" "24" "laying" "tGravityAcc" "Y" 0.738430699305556 -0.993454358055556
"3456" "24" "laying" "tGravityAcc" "Z" 0.683839909722222 -0.979239668194444
"3457" "25" "Walking" "fBodyAcc" "X" -0.609038908918919 -0.591449956486486
"3458" "25" "Walking" "fBodyAcc" "Y" -0.251880271094595 -0.170313804039189
"3459" "25" "Walking" "fBodyAcc" "Z" -0.533563220540541 -0.430624587162162
"3460" "25" "Walking" "fBodyAccJerk" "X" -0.625595376891892 -0.624145724594595
"3461" "25" "Walking" "fBodyAccJerk" "Y" -0.43445519972973 -0.367760098378378
"3462" "25" "Walking" "fBodyAccJerk" "Z" -0.659286392837838 -0.690413386081081
"3463" "25" "Walking" "fBodyGyro" "X" -0.411909719594595 -0.406678108108108
